Rating,Reviews,Size,Installs,Price
4.3,180.0,3.8,5000,399.99
4.6,68.0,4.2,10000,0.0
3.6,126.0,1.4,5000,2.49
3.9,4581.0,21.0,100000,0.0
4.0,36.0,41.0,1000,399.99
4.2,1493.0,57.0,100000,0.0
4.2,4537.0,15.0,100000,0.0
4.5,5849.0,5.1,500000,0.0
4.7,327.0,31.0,10000,0.0
3.5,33944.0,28.0,1000000,0.0
4.5,10256.0,39.0,1000000,0.0
4.6,8004.0,34.0,100000,0.0
4.3,931503.0,31.0,10000000,0.0
4.1,245839.0,76.0,10000000,0.0
4.5,68072.0,40.0,5000000,0.0
4.2,210317.0,46.0,10000000,0.0
4.5,1333338.0,8.7,10000000,0.0
4.4,899748.0,80.0,10000000,0.0
3.7,23729.0,24.0,1000000,0.0
4.4,406511.0,21.0,5000000,0.0
4.3,179139.0,9.7,5000000,0.0
4.3,104389.0,12.0,5000000,0.0
3.8,130689.0,57.0,5000000,0.0
4.5,234971.0,81.0,1000000,0.0
4.4,72202.0,6.7,1000000,0.0
4.7,2570.0,3.8,100000,0.0
3.5,14145.0,5.9,1000000,0.0
4.9,25.0,46.0,5000,0.0
4.0,9.0,3.3,1000,0.0
4.1,21223.0,48.0,1000000,0.0
4.2,32.0,33.0,10000,0.0
4.4,438911.0,99.0,10000000,0.0
4.1,2063.0,4.5,100000,0.0
4.6,45771.0,28.0,1000000,0.0
4.6,7148.0,8.1,100000,2.99
4.7,19209.0,21.0,100000,2.99
4.5,29495.0,56.0,1000000,0.0
4.6,666246.0,25.0,10000000,0.0
4.4,1721943.0,26.0,10000000,0.0
4.4,8219586.0,99.0,100000000,0.0
4.2,690148.0,25.0,10000000,0.0
4.4,579519.0,99.0,10000000,0.0
4.0,170973.0,43.0,5000000,0.0
4.2,62636.0,17.0,1000000,0.0
4.2,123136.0,80.0,5000000,0.0
4.2,250197.0,44.0,5000000,0.0
3.4,1012.0,12.0,100000,0.0
4.3,183004.0,100.0,10000000,0.0
4.3,143087.0,69.0,1000000,0.0
4.6,652940.0,90.0,10000000,0.0
4.2,336386.0,88.0,10000000,0.0
4.6,5195.0,64.0,100000,0.0
4.1,91935.0,39.0,10000000,0.0
4.4,1381624.0,54.0,10000000,0.0
4.6,92522.0,56.0,5000000,0.0
4.3,45370.0,14.0,1000000,0.0
4.7,394842.0,75.0,10000000,0.0
4.2,1008012.0,13.0,50000000,0.0
3.8,302.0,8.1,10000,0.0
3.7,1443.0,20.0,100000,0.0
4.3,148083.0,57.0,10000000,0.0
2.9,31596.0,31.0,5000000,0.0
4.3,598975.0,39.0,10000000,0.0
4.3,275.0,29.0,10000,0.0
4.0,64164.0,3.6,10000000,0.0
3.3,16063.0,3.8,1000000,0.0
4.5,76616.0,4.6,1000000,0.0
4.1,22.0,0.545,5000,0.0
5.0,3.0,2.1,1000,0.0
3.9,684.0,0.061,100000,0.0
4.6,117.0,13.0,10000,0.0
4.0,177.0,2.8,10000,0.0
3.6,188.0,9.9,10000,0.0
4.0,22.0,2.5,10000,0.0
4.5,19.0,5.4,5000,0.0
2.9,45.0,1.3,5000,0.0
4.2,25.0,2.5,1000,0.0
4.5,23.0,0.283,5000,0.0
4.6,513.0,1.6,10000,0.0
4.7,11018.0,25.0,500000,0.0
4.2,676.0,5.4,100000,0.0
4.7,3.0,1.5,1000,2.99
4.7,3.0,5.3,10,2.99
3.9,478.0,2.0,100000,0.0
4.7,55.0,5.4,10000,0.0
3.7,88.0,41.0,10000,0.0
4.8,21.0,5.4,5000,0.0
4.0,138.0,2.4,10000,0.0
4.6,87.0,5.4,10000,0.0
4.4,105.0,9.0,10000,0.0
4.3,13166.0,25.0,1000000,0.0
4.7,7.0,1.2,100,9.99
3.6,5.0,45.0,500,1.49
4.4,29.0,5.3,5000,0.0
4.6,70.0,3.2,1000,0.0
2.9,10.0,73.0,100,4.99
4.5,242.0,5.4,50000,0.0
5.0,1.0,0.655,10,4.99
3.7,3743.0,5.6,1000000,0.0
3.7,37.0,9.5,5000,0.0
4.2,19.0,5.4,5000,0.0
3.0,5.0,2.6,1000,0.0
5.0,1.0,96.0,10,29.99
4.4,129409.0,73.0,1000000,1.99
4.7,7.0,5.4,1000,0.0
4.3,22667.0,35.0,1000000,0.0
3.9,10114.0,48.0,100000,0.0
4.3,4704.0,37.0,100000,0.0
4.6,28.0,26.0,500,0.0
4.5,11.0,2.9,500,0.0
3.9,265.0,0.714,10000,0.0
4.7,57.0,12.0,1000,0.0
5.0,4.0,52.0,50,0.0
5.0,1.0,49.0,10,0.0
2.7,560.0,37.0,10000,0.0
4.6,41000.0,2.0,1000000,0.0
4.4,161637.0,82.0,10000000,0.0
4.4,218881.0,37.0,5000000,0.0
4.6,31134.0,48.0,1000000,0.0
4.1,242722.0,54.0,10000000,0.0
4.5,244039.0,46.0,5000000,0.0
4.2,720685.0,51.0,10000000,0.0
4.7,84389.0,48.0,1000000,0.0
4.3,137696.0,55.0,5000000,0.0
4.2,254.0,25.0,10000,0.0
3.8,898.0,33.0,100000,0.0
4.0,22435.0,100.0,1000000,0.0
4.3,308944.0,70.0,5000000,0.0
4.3,906.0,9.2,50000,0.0
4.3,391325.0,43.0,10000000,0.0
4.3,28735.0,91.0,1000000,0.0
4.7,580160.0,29.0,5000000,0.0
4.4,862.0,44.0,100000,0.0
3.8,17.0,30.0,1000,0.0
4.6,1226514.0,99.0,10000000,0.0
4.6,19070.0,90.0,100000,0.0
4.5,118.0,72.0,50000,0.0
4.5,20247.0,47.0,5000000,0.0
3.9,63640.0,23.0,10000000,0.0
3.8,1363.0,26.0,100000,0.0
4.3,1602.0,5.0,100000,0.0
3.7,128.0,20.0,10000,0.0
3.2,1354.0,30.0,100000,0.0
4.0,211.0,37.0,10000,0.0
3.8,410.0,28.0,10000,0.0
4.4,83.0,85.0,10000,0.0
3.4,131.0,22.0,5000,0.0
2.9,53.0,82.0,10000,0.0
4.5,20.0,65.0,1000,0.99
3.7,25.0,43.0,5000,0.0
3.8,469.0,80.0,10000,0.0
4.1,25195.0,21.0,1000000,0.0
4.1,9636.0,0.093,1000000,0.0
3.7,22.0,90.0,5000,0.0
3.6,153.0,67.0,10000,0.0
3.0,17.0,32.0,1000,0.0
4.1,1152.0,2.7,100000,0.0
3.8,20.0,36.0,1000,0.0
4.2,29.0,35.0,5000,0.0
4.4,36268.0,41.0,1000000,0.0
3.6,740.0,71.0,50000,0.0
3.6,284.0,70.0,10000,0.0
3.7,20879.0,22.0,1000000,0.0
3.9,76340.0,14.0,5000000,0.0
4.1,4374.0,53.0,100000,0.0
4.5,23966.0,0.872,1000000,5.99
2.8,961.0,1.3,100000,0.0
2.6,114.0,1.6,10000,0.0
4.4,125652.0,56.0,10000000,0.0
4.1,1407.0,3.4,100000,0.0
4.0,448.0,3.1,50000,0.0
4.3,11379.0,20.0,500000,0.0
3.9,2057.0,6.2,50000,1.99
3.5,28.0,0.121,1000,0.0
4.3,344283.0,95.0,10000000,0.0
4.3,258717.0,9.4,10000000,0.0
4.3,531074.0,2.5,10000000,0.0
4.6,807155.0,93.0,10000000,0.0
4.3,480208.0,70.0,500000000,0.0
4.1,29867.0,1.7,5000000,0.0
4.4,450013.0,37.0,10000000,0.0
4.4,228130.0,70.0,5000000,0.0
2.4,11773.0,3.3,1000000,0.0
4.5,870928.0,16.0,50000000,0.0
4.5,407788.0,19.0,5000000,0.0
4.5,118285.0,22.0,1000000,0.0
4.4,379245.0,68.0,10000000,0.0
3.4,2445.0,34.0,500000,0.0
3.9,65119.0,46.0,1000000,0.0
4.3,34898.0,92.0,1000000,0.0
4.4,889425.0,45.0,10000000,0.0
4.5,1041836.0,50.0,10000000,0.0
4.4,17945.0,9.5,1000000,0.0
4.0,47151.0,36.0,5000000,0.0
4.3,107765.0,78.0,5000000,0.0
4.2,37165.0,22.0,1000000,0.0
4.0,174127.0,48.0,5000000,0.0
4.4,4706.0,1.5,1000000,0.0
4.6,73919.0,40.0,500000,2.99
4.0,532.0,6.5,100000,0.0
4.4,344819.0,51.0,5000000,0.0
3.5,9335.0,12.0,1000000,0.0
4.6,100805.0,50.0,1000000,2.99
4.0,15875.0,40.0,1000000,0.0
4.0,23168.0,54.0,1000000,0.0
4.1,2628.0,45.0,100000,0.0
4.1,235486.0,63.0,10000000,0.0
3.3,2717.0,4.0,100000,0.0
3.9,24123.0,69.0,1000000,0.0
4.1,7728.0,39.0,500000,0.0
4.2,2180.0,55.0,100000,0.0
4.0,59223.0,46.0,5000000,0.0
4.5,16162.0,99.0,100000,2.99
3.8,596.0,91.0,100000,0.0
3.5,1976.0,21.0,100000,0.0
4.3,6698.0,46.0,500000,0.0
4.6,21266.0,45.0,100000,2.99
4.7,4041.0,24.0,10000,0.0
3.8,2691.0,52.0,100000,0.0
4.7,27856.0,50.0,100000,2.99
4.8,5369.0,63.0,50000,0.0
3.2,9126.0,5.8,1000000,0.0
3.9,85278.0,23.0,1000000,0.0
3.6,16521.0,23.0,1000000,0.0
3.7,70.0,26.0,10000,0.0
4.4,28.0,8.8,1000,0.0
4.1,91667.0,27.0,1000000,0.0
4.0,664.0,2.1,100000,0.0
3.1,212.0,12.0,50000,0.0
4.0,1185.0,5.0,100000,0.0
2.8,440.0,23.0,10000,0.99
3.7,681.0,8.2,10000,0.0
2.7,17.0,14.0,1000,0.0
3.9,623.0,8.5,100000,0.0
3.6,2433.0,47.0,100000,0.0
4.5,1827.0,12.0,100000,0.0
3.5,30.0,17.0,1000,0.0
4.0,97.0,3.9,10000,0.0
3.8,762.0,4.1,100000,0.0
3.6,58.0,15.0,10000,0.0
4.2,16.0,3.3,1000,0.0
4.4,128.0,6.7,50000,0.0
4.0,498.0,11.0,10000,0.0
4.7,48.0,4.1,1000,0.0
4.1,23609.0,31.0,1000000,0.0
4.0,24312.0,25.0,500000,0.0
4.7,57.0,5.8,10000,0.0
3.8,874.0,12.0,100000,0.0
5.0,2.0,14.0,1000,0.0
4.4,27.0,78.0,10000,0.0
4.0,29462.0,44.0,1000000,0.0
3.8,159063.0,85.0,1000000,0.0
4.1,294.0,9.8,10000,0.0
4.3,697.0,5.7,50000,0.0
3.4,617.0,46.0,100000,0.0
4.1,215.0,30.0,10000,0.0
4.1,25.0,47.0,5000,0.0
3.8,6.0,23.0,1000,0.0
4.4,1275373.0,91.0,10000000,0.0
4.4,43.0,44.0,1000,0.0
3.3,171.0,4.8,10000,0.0
3.3,1434.0,9.5,100000,0.0
4.4,22.0,19.0,5000,0.0
3.7,701.0,7.3,100000,0.0
3.4,2420.0,1.8,1000000,0.0
2.3,251.0,5.7,50000,0.0
3.3,11.0,7.3,1000,0.0
2.7,90.0,4.0,5000,2.99
4.6,1170641.0,26.0,10000000,0.0
3.5,174.0,5.6,50000,0.0
3.4,150.0,7.3,50000,0.0
4.3,259.0,49.0,10000,0.0
4.1,9.0,8.7,1000,0.0
4.7,2598579.0,49.0,50000000,0.0
4.4,574719.0,20.0,10000000,0.0
3.8,250.0,7.3,50000,0.0
3.0,78.0,0.322,10000,0.0
4.4,98.0,6.3,10000,0.0
4.2,27.0,3.4,5000,0.0
4.5,24.0,22.0,1000,0.0
3.5,91.0,25.0,10000,0.0
4.5,78629.0,6.3,1000000,0.0
4.3,955614.0,82.0,10000000,0.0
4.5,82.0,8.7,5000,0.0
4.5,648380.0,24.0,10000000,0.0
4.8,4.0,43.0,100,0.0
4.3,1659.0,3.7,100000,0.0
1.7,14.0,13.0,1000,0.0
4.2,8.0,3.9,5000,0.0
4.2,725.0,3.0,100000,0.0
4.3,2158.0,3.0,100000,0.0
4.0,7718.0,46.0,100000,0.0
4.2,249.0,3.0,50000,0.0
4.6,9.0,17.0,500,0.0
4.1,29062.0,63.0,1000000,0.0
4.6,11.0,17.0,1000,0.0
4.1,484.0,2.9,100000,0.0
4.0,202.0,2.9,50000,0.0
3.3,40.0,2.7,1000,1.99
4.0,9.0,4.7,500,0.0
4.4,52.0,3.0,5000,0.0
4.2,294.0,3.0,50000,0.0
3.1,20973.0,31.0,5000000,0.0
5.0,5.0,4.3,1000,0.0
4.2,492.0,63.0,100000,0.0
4.7,114.0,8.6,5000,0.0
4.4,1604146.0,57.0,10000000,0.0
4.4,260137.0,13.0,10000000,0.0
2.9,2079.0,5.6,100000,0.0
3.8,1156.0,23.0,100000,0.0
4.8,6.0,1.6,1000,0.0
5.0,1.0,24.0,100,0.0
3.9,127.0,5.9,1000,0.99
4.7,54.0,44.0,10000,0.0
4.2,24775.0,30.0,100000,0.0
4.2,3845.0,76.0,500000,0.0
3.7,244.0,0.976,10000,0.0
4.1,15765.0,10.0,1000000,0.0
4.1,305.0,44.0,10000,0.0
3.8,141.0,19.0,10000,0.0
4.6,4546.0,3.0,100000,0.0
4.4,21.0,15.0,5000,0.0
4.2,924.0,43.0,100000,0.0
4.4,569.0,2.6,50000,0.0
4.6,29.0,31.0,1000,0.0
5.0,8.0,25.0,50,0.0
4.5,52.0,33.0,5000,0.0
3.5,17.0,7.4,5000,0.0
3.9,56.0,2.3,10000,0.0
4.4,15806.0,42.0,1000000,0.0
3.1,440.0,9.1,50000,0.0
4.4,69.0,2.8,50000,0.0
3.0,94.0,30.0,10000,0.0
3.7,53.0,14.0,1000,0.0
3.7,291.0,37.0,100000,0.0
3.9,71.0,52.0,10000,0.0
4.8,53.0,4.4,1000,0.0
4.6,6344.0,32.0,500000,0.0
4.6,10.0,3.4,500,0.0
4.5,12.0,23.0,1000,0.0
4.3,6.0,61.0,1000,0.0
5.0,7.0,15.0,100,0.0
4.3,10446.0,64.0,500000,0.0
4.7,9.0,12.0,100,0.0
4.0,82.0,4.4,5000,0.0
3.8,11.0,3.6,5000,0.0
5.0,2.0,2.9,100,0.0
4.8,111.0,10.0,5000,0.0
4.5,11.0,7.2,100,0.0
4.3,12.0,3.8,500,0.0
3.7,1213.0,1.1,500000,0.0
4.3,72.0,1.9,10000,0.0
3.8,489.0,36.0,10000,0.0
4.6,23.0,17.0,10000,0.0
4.2,27.0,4.3,10000,0.0
5.0,41.0,4.0,1000,0.0
3.3,115.0,5.1,10000,0.0
3.6,9895.0,2.7,1000000,0.0
4.0,162530.0,97.0,10000000,0.0
4.0,39779.0,19.0,5000000,0.0
4.0,254518.0,100.0,10000000,0.0
4.2,88901.0,73.0,10000000,0.0
4.3,65146.0,100.0,10000000,0.0
4.2,104551.0,18.0,10000000,0.0
4.5,66321.0,18.0,5000000,0.0
4.3,29270.0,44.0,5000000,0.0
4.4,1520.0,5.2,100000,0.0
4.2,97.0,8.9,10000,0.0
4.2,11087.0,34.0,1000000,0.0
4.2,26426.0,30.0,1000000,0.0
3.4,2332.0,1.6,100000,0.0
3.2,2728.0,4.4,500000,0.0
4.0,60.0,3.7,5000,0.0
4.6,227.0,11.0,10000,0.0
3.2,24.0,4.7,10000,0.0
4.4,132.0,33.0,10000,0.0
4.0,463.0,13.0,10000,0.0
4.7,70.0,14.0,1000,0.0
3.7,3.0,7.3,500,0.0
4.2,162.0,37.0,10000,0.0
4.1,44.0,13.0,1000,0.0
3.5,24.0,13.0,10000,0.0
4.8,12.0,8.4,500,0.0
4.3,201.0,45.0,10000,0.0
3.9,386.0,7.9,50000,0.0
3.5,100.0,11.0,10000,0.0
4.3,285.0,6.2,10000,0.0
4.4,16.0,3.7,1000,0.0
4.8,13.0,6.0,100,0.0
3.9,9.0,8.8,1000,0.0
3.8,43.0,22.0,10000,0.0
4.2,109.0,30.0,10000,0.0
4.0,5300.0,11.0,1000000,0.0
4.0,265.0,4.1,100000,0.0
4.4,13.0,3.4,1000,0.0
4.7,65.0,13.0,5000,0.0
4.5,112.0,39.0,10000,0.0
4.3,367.0,5.1,100000,0.0
3.3,126.0,4.7,5000,0.0
4.3,127.0,5.5,10000,0.0
4.1,134.0,5.3,10000,0.0
2.1,149.0,2.8,50000,0.0
3.7,40.0,9.0,1000,8.49
4.2,25726.0,51.0,1000000,0.0
4.4,31.0,0.206,1000,3.99
4.2,23.0,0.954,500,3.99
2.1,87.0,26.0,5000,0.0
2.4,36.0,9.4,1000,1.99
4.1,22.0,2.4,5000,0.0
3.1,1734.0,5.8,500000,0.0
5.0,2.0,20.0,1,1.49
3.5,196.0,35.0,10000,0.0
4.2,20.0,17.0,10000,0.0
4.7,303.0,42.0,10000,0.0
4.8,23.0,35.0,10000,0.0
4.5,226.0,26.0,100000,0.0
4.6,66.0,17.0,10000,0.0
4.6,32.0,60.0,10000,0.0
4.9,285.0,25.0,10000,0.0
4.8,1491.0,38.0,50000,0.0
4.0,13.0,2.0,1000,0.0
3.9,592.0,2.5,100000,0.0
4.1,181.0,9.2,10000,0.0
4.1,690.0,0.444,50000,0.0
4.5,227.0,15.0,50000,0.0
4.2,287.0,12.0,50000,0.0
4.0,677.0,4.4,10000,0.0
4.4,27.0,14.0,100,0.0
1.9,8.0,6.7,1000,0.0
3.7,26.0,2.2,5000,0.0
4.0,3647.0,5.7,100000,0.0
4.3,242096.0,87.0,10000000,0.0
2.5,862.0,30.0,100000,0.0
4.4,3452530.0,68.0,100000000,0.0
4.7,1424.0,19.0,100000,0.0
4.6,169661.0,40.0,10000000,0.0
4.4,172.0,49.0,5000,2.99
4.3,7441.0,52.0,500000,0.0
4.4,55.0,63.0,1000,4.49
2.6,496.0,24.0,100000,0.0
3.6,25.0,6.0,1000,3.99
3.8,11.0,17.0,1000,0.0
4.4,31.0,4.2,100,0.99
4.4,21.0,32.0,1000,0.0
3.0,10.0,0.717,5000,0.0
3.7,492.0,4.3,50000,0.0
5.0,5.0,7.2,50,1.75
4.2,8.0,1.2,500,0.0
4.8,4.0,31.0,100,0.0
4.4,7.0,17.0,500,0.0
4.1,36151.0,46.0,1000000,0.0
4.7,113.0,20.0,1000,0.0
4.7,8343.0,8.3,50000,4.99
3.3,27.0,5.0,5000,0.0
4.0,209.0,22.0,10000,0.0
1.0,1.0,2.0,50,1.49
4.4,382.0,12.0,10000,0.0
4.2,5.0,5.5,500,0.0
4.4,8.0,14.0,1000,0.0
4.3,20.0,15.0,1000,0.0
4.4,7.0,81.0,1000,0.0
3.7,20.0,8.9,1000,0.0
4.0,1.0,3.0,100,0.0
4.4,112.0,13.0,1000,0.0
3.3,14.0,11.0,1000,0.0
4.2,4.0,29.0,500,0.0
2.3,3.0,2.6,500,0.0
5.0,4.0,1.7,100,0.0
3.6,5.0,5.4,1000,0.0
3.9,137377.0,30.0,5000000,0.0
4.4,7461.0,31.0,1000000,0.0
4.2,120.0,14.0,10000,0.0
4.8,17.0,37.0,5000,0.0
4.3,39109.0,4.0,1000000,0.0
4.4,10341.0,6.9,500000,0.0
4.3,193.0,14.0,10000,0.0
4.0,21.0,0.21,10000,0.0
1.4,45.0,13.0,5000,0.0
3.3,1476.0,18.0,500000,0.0
4.3,539.0,13.0,50000,0.0
4.6,30.0,3.8,1000,0.0
4.7,289.0,3.2,5000,0.0
4.2,540.0,3.2,10000,0.0
3.9,4496.0,0.609,100000,0.0
3.4,9.0,1.7,1000,0.0
4.3,247.0,4.0,10000,0.0
4.8,123.0,6.5,1000,0.0
4.8,93.0,14.0,1000,0.0
4.5,197.0,2.8,10000,0.0
3.3,16.0,33.0,500,0.0
4.2,5.0,3.3,500,0.0
4.9,49.0,3.9,100,0.0
4.2,41.0,15.0,1000,0.0
4.6,1238.0,9.5,100000,0.0
4.1,205.0,7.3,50000,0.0
4.6,12.0,2.4,5000,0.0
4.0,474.0,3.0,50000,0.0
4.2,69.0,3.5,10000,0.0
5.0,2.0,2.4,500,0.0
4.1,29.0,13.0,10000,0.0
4.1,142.0,5.3,100000,0.0
3.8,103.0,6.9,5000,0.0
4.7,12.0,2.3,100,0.0
3.5,3347.0,15.0,100000,0.0
4.0,983.0,7.2,100000,0.0
4.2,63.0,13.0,5000,0.0
3.3,1988.0,7.3,500000,0.0
3.7,29.0,3.3,10000,0.0
3.4,3491.0,7.3,1000000,0.0
3.7,533.0,7.3,100000,0.0
5.0,2.0,2.6,500,0.0
4.4,7.0,0.308,5000,0.0
5.0,15.0,4.5,100,0.0
4.8,6.0,21.0,10,0.0
4.4,7.0,5.3,500,0.0
4.9,13.0,2.3,100,0.0
4.0,967.0,22.0,100000,0.0
4.4,4396.0,40.0,100000,0.0
4.9,8418.0,21.0,500000,0.0
4.4,9443.0,21.0,100000,0.0
4.4,3156484.0,53.0,100000000,0.0
5.0,20.0,1.2,100,0.0
4.8,787.0,53.0,1000,1.99
4.6,838.0,11.0,50000,0.0
4.3,2806.0,27.0,100000,0.0
3.8,66033.0,6.8,10000000,0.0
4.3,7557.0,7.4,100000,0.0
4.3,44.0,3.5,1000,0.0
4.1,560.0,1.7,10000,0.0
4.5,54090.0,4.0,5000000,0.0
4.2,3103.0,8.8,100000,0.0
3.8,48545.0,38.0,1000000,0.0
4.3,18.0,1.7,1000,0.0
4.2,4330.0,6.1,100000,0.0
3.8,484226.0,27.0,50000000,0.0
4.2,28390.0,38.0,5000000,0.0
4.0,78.0,2.8,5000,0.0
4.2,67.0,6.5,5000,0.0
4.3,1580.0,3.6,100000,0.0
4.3,556929.0,53.0,10000000,0.0
4.4,146.0,3.9,10000,0.0
4.1,2520.0,12.0,100000,0.0
4.5,559597.0,89.0,10000000,0.0
4.2,305367.0,46.0,10000000,0.0
4.3,128367.0,54.0,1000000,0.0
4.4,103909.0,9.2,5000000,0.0
4.5,76608.0,24.0,1000000,0.0
4.3,275843.0,41.0,10000000,0.0
4.2,123309.0,25.0,10000000,0.0
4.0,263907.0,62.0,10000000,0.0
3.4,32.0,27.0,1000,0.99
4.4,1849.0,37.0,10000,0.0
3.8,63.0,3.7,10000,0.0
3.0,39.0,4.6,10000,0.0
4.1,141.0,9.9,50000,0.0
4.4,3066.0,9.0,1000000,0.0
4.1,262.0,29.0,50000,0.0
4.1,256.0,2.5,100000,0.0
4.1,28892.0,6.3,5000000,0.0
4.5,634159.0,58.0,10000000,0.0
4.1,32.0,4.1,10000,0.0
2.2,19.0,9.6,1000,0.0
3.9,428.0,3.8,100000,0.0
4.0,1542.0,13.0,50000,0.0
4.3,105.0,51.0,1000,0.99
3.9,17067.0,2.7,5000000,0.0
4.0,3322.0,82.0,100000,0.0
4.2,2509.0,5.0,1000000,0.0
4.2,7699.0,83.0,500000,0.0
3.6,5.0,2.5,1000,0.0
4.3,19.0,2.5,1000,0.0
4.4,447.0,3.7,100000,0.0
2.6,17.0,4.6,5000,0.0
4.1,29798.0,80.0,1000000,0.0
3.5,412.0,2.6,5000,0.99
4.2,72.0,2.5,10000,0.0
3.7,3.0,10.0,50,0.0
2.4,407.0,0.306,50000,0.0
2.9,1073.0,2.8,100000,0.0
4.2,63056.0,8.1,1000000,0.0
4.2,509.0,3.2,100000,0.0
4.0,3.0,3.3,1000,0.0
2.6,64.0,1.6,10000,0.0
4.4,7.0,5.6,1000,0.0
4.8,4.0,4.5,500,0.0
4.7,22.0,11.0,1000,0.0
4.4,643.0,2.8,10000,0.0
4.6,87.0,2.8,500,5.99
2.7,198.0,2.8,100000,0.0
3.8,11.0,17.0,1000,0.0
1.7,6.0,2.9,100,0.0
4.6,17.0,19.0,1000,0.0
3.3,218.0,4.1,10000,0.0
4.6,275.0,3.9,5000,2.99
2.3,50.0,2.8,10000,0.0
4.5,81219.0,2.6,10000000,0.0
4.8,16.0,2.6,1000,0.0
5.0,5.0,9.1,1000,0.0
4.1,64.0,2.0,5000,0.0
4.9,16.0,10.0,100,0.0
4.8,111.0,5.9,1000,0.0
4.5,276.0,1.7,100000,0.0
4.0,35188.0,6.2,1000000,0.0
3.7,31883.0,20.0,1000000,0.0
2.2,4.0,4.8,500,0.0
5.0,3.0,2.4,100,0.0
4.5,103.0,9.8,1000,0.0
4.3,101762.0,11.0,1000000,0.0
3.8,28660.0,6.4,5000000,0.0
4.5,20101.0,7.8,100000,9.99
4.5,10440.0,86.0,50000,4.99
4.8,10.0,4.0,10,0.0
4.5,267378.0,1.9,10000000,0.0
4.4,2017.0,2.4,100000,0.0
3.9,142693.0,21.0,5000000,0.0
4.3,47.0,8.7,1000,0.0
4.3,80.0,1.7,10000,0.0
4.0,2076.0,11.0,500000,0.0
4.1,7118.0,9.2,1000000,0.0
4.6,21187.0,35.0,1000000,0.0
3.7,34079.0,9.2,5000000,0.0
3.4,4334.0,4.9,100000,0.0
4.5,1439.0,15.0,10000,0.0
4.4,1644.0,15.0,10000,7.99
4.4,1630.0,2.2,100000,0.0
2.4,7.0,2.1,100,3.99
4.1,10758.0,8.0,100000,4.99
4.6,9612.0,3.5,100000,0.0
4.3,5442.0,16.0,50000,9.99
4.3,205830.0,63.0,10000000,0.0
4.2,867.0,7.5,100000,0.0
4.3,14453.0,21.0,1000000,0.0
4.3,6079.0,1.8,500000,0.0
3.9,129268.0,11.0,10000000,0.0
4.7,167406.0,18.0,1000000,0.0
4.6,8175.0,3.2,100000,0.0
4.3,6.0,33.0,500,0.0
4.5,4027.0,8.4,100000,0.0
4.6,17180.0,31.0,1000000,0.0
2.9,141.0,22.0,10000,0.0
4.0,2.0,3.6,1000,0.0
3.0,26.0,15.0,1000,0.0
3.9,286.0,18.0,10000,0.0
4.8,27.0,2.5,500,0.0
3.9,11.0,16.0,1000,0.0
4.0,675.0,15.0,100000,0.0
5.0,2.0,8.7,10,0.0
4.0,2055.0,2.6,100000,0.0
5.0,2.0,6.0,10,0.0
4.5,42.0,20.0,1000,0.0
4.8,12.0,28.0,1000,0.0
4.6,53.0,16.0,5000,0.0
3.4,7.0,6.0,1000,0.0
2.6,219.0,1.8,50000,0.0
2.4,577.0,3.7,50000,0.0
4.5,35479.0,16.0,1000000,0.0
4.6,7420.0,7.4,50000,4.99
3.3,10.0,3.3,1000,0.0
4.1,58.0,3.5,10000,0.0
4.6,19.0,14.0,500,0.0
3.9,91.0,8.9,5000,0.0
4.0,5055.0,17.0,100000,0.0
3.4,3640.0,9.1,500000,0.0
4.5,1819.0,10.0,100000,0.0
4.0,180.0,27.0,10000,0.0
5.0,22.0,25.0,1000,0.0
3.6,16.0,33.0,5000,0.0
3.5,43.0,30.0,10000,0.0
4.9,23.0,28.0,1000,0.0
3.7,66.0,7.3,10000,0.0
5.0,3.0,23.0,100,0.0
4.0,76.0,0.201,10000,0.0
5.0,2.0,2.7,100,0.0
4.0,282.0,7.7,10000,0.0
4.9,7.0,3.5,1000,0.0
4.4,337.0,3.3,10000,0.0
3.6,284795.0,31.0,10000000,0.0
4.7,45.0,12.0,5000,0.0
4.3,12.0,8.1,5000,0.0
3.9,5644.0,14.0,1000000,0.0
4.5,63765.0,11.0,1000000,0.0
4.6,12.0,18.0,50,0.0
4.2,1259723.0,76.0,50000000,0.0
4.6,181961.0,18.0,10000000,0.0
4.5,205914.0,54.0,10000000,0.0
4.4,341234.0,30.0,10000000,0.0
4.0,29944.0,2.1,5000000,0.0
4.2,212067.0,48.0,10000000,0.0
4.7,155694.0,92.0,1000000,0.0
4.1,285838.0,15.0,10000000,0.0
4.4,344383.0,30.0,10000000,0.0
4.6,104676.0,2.6,5000000,0.0
4.2,4099.0,17.0,100000,0.0
4.0,4722.0,35.0,500000,0.0
2.3,69.0,11.0,10000,0.0
4.5,501.0,65.0,10000,0.0
3.6,226.0,25.0,50000,0.0
4.4,17.0,4.8,500,4.49
3.9,20.0,4.8,10000,0.0
3.9,13.0,17.0,100,0.0
4.8,38.0,24.0,500,0.0
4.2,16.0,26.0,1000,0.0
3.7,11.0,4.8,5000,0.0
4.0,616.0,0.175,50000,0.0
1.0,1.0,4.9,1000,0.0
4.4,103.0,36.0,10000,0.0
4.2,4010.0,8.7,500000,0.0
4.7,325.0,23.0,10000,0.0
3.6,35121.0,5.1,5000000,0.0
4.1,341.0,26.0,50000,0.0
3.3,381023.0,53.0,10000000,0.0
5.0,3.0,1.8,100,0.0
